,original,abbreviation,X4000,X8000,X12000,length,V6,V7,V8
4609,contracted,ctctd,ctctd,ctctd,ctctd,5,0,0,0
4610,contracted,ctrctd,ctcted,ctrctd,ctrctd,6,2,0,0
4611,contracted,ctrcted,ctrcted,cotrctd,cotrctd,7,0,2,2
4612,contracted,cotrcted,cotrcted,contrctd,contrctd,8,0,2,2
4613,contractions,cns,cns,cns,cts,3,0,0,1
4614,contractions,ctns,ctns,ctns,ctns,4,0,0,0
4615,contractions,ctcns,ctcns,ctcns,ctcns,5,0,0,0
4616,contractions,ctrcns,ctctns,ctctns,ctctns,6,2,2,2
4617,contractions,ctrctns,ctrctns,ctrctns,ctrctns,7,0,0,0
4618,contractions,cotrctns,cotrctns,cotrctns,cotrctns,8,0,0,0
4619,contractions,contrctns,contrctns,contrctns,contrctns,9,0,0,0
4620,contractions,contractns,contractns,contractns,contractns,10,0,0,0
4621,contributes,cbs,cbs,cbs,cbs,3,0,0,0
4622,contributes,cbts,cbts,cbts,cbts,4,0,0,0
4623,contributes,ctbts,cbuts,cbuts,cbuts,5,2,2,2
4624,contributes,ctbuts,ctbuts,ctbuts,ctbuts,6,0,0,0
4625,contributes,ctrbuts,ctrbuts,ctrbuts,ctrbuts,7,0,0,0
4626,contributes,cotrbuts,ctrbutes,cotrbuts,cotrbuts,8,2,0,0
4627,contributes,cotrbutes,cotrbutes,contrbuts,contrbuts,9,0,2,2
4628,contrition,ctn,ctn,ctn,ctn,3,0,0,0
4629,contrition,cttn,cttn,cttn,cttn,4,0,0,0
4630,contrition,ctrtn,ctrtn,ctrtn,ctrtn,5,0,0,0
4631,contrition,cotrtn,ctrton,cotrtn,cotrtn,6,2,0,0
4632,contrition,contrtn,cotrton,contrtn,contrtn,7,2,0,0
4633,contrition,contrton,contrton,contrton,contrton,8,0,0,0
4634,contrived,cvd,cvd,cvd,cvd,3,0,0,0
4635,contrived,cved,cved,ctvd,ctvd,4,0,2,2
4636,contrived,ctved,ctved,ctved,ctved,5,0,0,0
4637,contrived,ctrved,ctrved,ctrved,ctrved,6,0,0,0
4638,contrived,cotrved,cotrved,cotrved,cotrved,7,0,0,0
4639,controversial,cvl,cvl,cvl,cvl,3,0,0,0
4640,controversial,cval,cval,ctvl,ctvl,4,0,2,2
4641,controversial,ctval,ctval,ctval,ctvsl,5,0,0,1
4642,controversial,ctvsal,ctvsal,ctvsal,ctvsal,6,0,0,0
4643,controversial,ctrvsal,ctrvsal,ctrvsal,ctrvsal,7,0,0,0
4644,controversial,cotrvsal,cotrvsal,cotrvsal,cotrvsal,8,0,0,0
4645,controversial,contrvsal,contrvsal,contrvsal,contrvsal,9,0,0,0
4646,controversial,controvsal,controvsal,controvsal,controvsal,10,0,0,0
4647,controversial,controvesal,controvesal,controvesal,controvesal,11,0,0,0
4648,conundrum,crm,crm,crm,crm,3,0,0,0
4649,conundrum,cdrm,cdrm,cdrm,cdrm,4,0,0,0
4650,conundrum,cndrm,cdrum,cndrm,cndrm,5,2,0,0
4651,conundrum,cndrum,cndrum,cndrum,cundrm,6,0,0,2
4652,conundrum,cundrum,cundrum,cundrum,cundrum,7,0,0,0
4653,convention,cvn,cvn,cvn,cvn,3,0,0,0
4654,convention,cvtn,cvtn,cvtn,cvtn,4,0,0,0
4655,convention,covtn,cvton,covtn,covtn,5,2,0,0
4656,convention,convtn,covton,convtn,convtn,6,2,0,0
4657,convention,convton,convton,convntn,convntn,7,0,2,2
4658,convention,convnton,convnton,convnton,conventn,8,0,0,2
4659,convergence,cvg,cvg,cvg,cvg,3,0,0,0
4660,convergence,cvge,cvge,cvge,cvge,4,0,0,0
4661,convergence,cvgee,cvgee,cvgee,cvgee,5,0,0,0
4662,convergence,cvgece,cvgece,cvgece,cvgece,6,0,0,0
4663,convergence,covgece,covgece,covgece,covgece,7,0,0,0
4664,convergence,convgece,covgence,convgece,convgece,8,2,0,0
4665,convergence,convgence,convgence,convgence,convgence,9,0,0,0
4666,convergent,cvg,cvg,cvg,cvg,3,0,0,0
4667,convergent,cvgt,cvgt,cvgt,cvgt,4,0,0,0
4668,convergent,cvget,cvget,cvget,cvget,5,0,0,0
4669,convergent,cvgent,cvgent,cvgent,cvgent,6,0,0,0
4670,convergent,covgent,covgent,covgent,covgent,7,0,0,0
4671,convergent,convgent,convgent,convgent,convgent,8,0,0,0
4672,converging,cvg,cvg,cvg,cvg,3,0,0,0
4673,converging,cvgg,cvgg,cvgg,cvgg,4,0,0,0
4674,converging,cvgng,cvgng,cvgng,cvgng,5,0,0,0
4675,converging,cvging,cvging,cvging,cvging,6,0,0,0
4676,converging,covging,covging,covging,covging,7,0,0,0
4677,converging,convging,convging,convging,convging,8,0,0,0
4678,conversations,cvs,cvs,cvs,cvs,3,0,0,0
4679,conversations,cvas,cvas,cvas,cvas,4,0,0,0
4680,conversations,cvans,cvans,cvans,cvans,5,0,0,0
4681,conversations,cvsans,cvsans,cvsans,cvsans,6,0,0,0
4682,conversations,covsans,covsans,covsans,covsans,7,0,0,0
4683,conversations,convsans,convsans,convsans,convsans,8,0,0,0
4684,conversations,convsatns,convsatns,convsatns,convsatns,9,0,0,0
4685,conversations,convesatns,convesatns,convesatns,convesatns,10,0,0,0
4686,conversations,conversatns,conversatns,conversatns,conversatns,11,0,0,0
4687,converted,cvd,cvd,cvd,cvd,3,0,0,0
4688,converted,cvtd,cvtd,cvtd,cvtd,4,0,0,0
4689,converted,cvted,cvted,covtd,covtd,5,0,2,2
4690,converted,covted,covted,convtd,convtd,6,0,2,2
4691,converted,convted,convted,convted,convetd,7,0,0,2
4692,converts,cvs,cvs,cvs,cvs,3,0,0,0
4693,converts,cvts,cvts,cvts,cvts,4,0,0,0
4694,converts,covts,covts,covts,covts,5,0,0,0
4695,converts,convts,convts,convts,convts,6,0,0,0
4696,conveyed,cye,cye,cye,cye,3,0,0,0
4697,conveyed,cvye,cvye,cvye,cvye,4,0,0,0
4698,conveyed,cvyed,cvyed,cvyed,cvyed,5,0,0,0
4699,conveyed,covyed,covyed,covyed,covyed,6,0,0,0
4700,conveying,cyi,cyi,cyi,cyi,3,0,0,0
4701,conveying,cvyi,cvyi,cvyi,cvyi,4,0,0,0
4702,conveying,cvyig,cvyig,cvyig,cvyig,5,0,0,0
4703,conveying,cvying,cvying,cvying,cvying,6,0,0,0
4704,conveying,covying,covying,covying,covying,7,0,0,0
4705,convivial,cvl,cvl,cvl,cvl,3,0,0,0
4706,convivial,cvil,cvil,cvil,cvil,4,0,0,0
4707,convivial,cvvil,cvvil,cvvil,cvvil,5,0,0,0
4708,convivial,cvivil,cvivil,cvivil,cvivil,6,0,0,0
4709,convivial,cvivial,cvivial,cvivial,cvivial,7,0,0,0
4710,coolness,cne,cne,cne,cne,3,0,0,0
4711,coolness,cnes,cnes,cnes,cnes,4,0,0,0
4712,coolness,cness,cness,cness,cness,5,0,0,0
4713,coolness,clness,clness,clness,clness,6,0,0,0
4714,coordinator,cdr,cdr,cdr,cdr,3,0,0,0
4715,coordinator,cdor,cdor,cdor,cdor,4,0,0,0
4716,coordinator,codor,codor,codor,codor,5,0,0,0
4717,coordinator,codior,codior,codior,codior,6,0,0,0
4718,coordinator,coodior,coodior,coodior,coodior,7,0,0,0
4719,coordinator,coodinor,coodinor,coodinor,coodinor,8,0,0,0
4720,coordinator,coordinor,coodinaor,coodinaor,coodinaor,9,2,2,2
4721,copeland,cpd,cpd,cpd,cpd,3,0,0,0
4722,copeland,cpld,cpld,cpld,cpld,4,0,0,0
4723,copeland,cplnd,cplnd,cplnd,cplnd,5,0,0,0
4724,copeland,cpland,cpland,cpland,cpland,6,0,0,0
4725,copyrighted,cyr,cyr,cyr,cyr,3,0,0,0
4726,copyrighted,cyrh,cyrh,cyrh,cyrh,4,0,0,0
4727,copyrighted,cyrht,cyrht,cyrht,cyrht,5,0,0,0
4728,copyrighted,cpyrht,cpyrht,cpyrht,cpyrht,6,0,0,0
4729,copyrighted,cpyrhtd,cpyrhtd,cpyrhtd,cpyrhtd,7,0,0,0
4730,copyrighted,cpyrghtd,cpyrghtd,cpyrghtd,cpyrghtd,8,0,0,0
4731,copyrighted,copyrghtd,cpyrghted,copyrghtd,copyrghtd,9,2,0,0
4732,corcoran,ccn,ccn,ccn,ccn,3,0,0,0
4733,corcoran,ccrn,ccrn,ccrn,ccrn,4,0,0,0
4734,corcoran,cocrn,crcrn,crcrn,crcrn,5,1,1,1
4735,corcoran,corcrn,corcrn,corcrn,corcrn,6,0,0,0
4736,cordially,cdy,cdy,cdy,cdy,3,0,0,0
4737,cordially,cdly,cdly,cdly,cdly,4,0,0,0
4738,cordially,cdlly,cdlly,cdlly,cdily,5,0,0,1
4739,cordially,cdilly,cdilly,cdilly,cdilly,6,0,0,0
4740,cordially,codilly,crdilly,crdilly,crdilly,7,1,1,1
4741,cordless,cdl,cdl,cdl,cdl,3,0,0,0
4742,cordless,cdls,cdls,cdls,cdls,4,0,0,0
4743,cordless,cdlss,cdlss,cdlss,cdlss,5,0,0,0
4744,cordless,codlss,crdlss,crdlss,crdlss,6,1,1,1
4745,cordoned,coe,coe,coe,coe,3,0,0,0
4746,cordoned,cdoe,cdoe,cdoe,cdoe,4,0,0,0
4747,cordoned,cdoed,cdoed,cdoed,cdoed,5,0,0,0
4748,cordoned,codoed,cdoned,cdoned,cdoned,6,2,2,2
4749,corduroy,cdy,cdy,cdy,cdy,3,0,0,0
4750,corduroy,cdry,cdry,cdry,cdry,4,0,0,0
4751,corduroy,cdroy,cdroy,cdroy,cdroy,5,0,0,0
4752,corduroy,codroy,crdroy,crdroy,crdroy,6,1,1,1
4753,cornbread,cbr,cbr,cbr,cbr,3,0,0,0
4754,cornbread,cbrd,cbrd,cbrd,cbrd,4,0,0,0
4755,cornbread,cnbrd,cnbrd,cnbrd,cnbrd,5,0,0,0
4756,cornbread,cnbrad,cnbrad,cnbrad,cnbrad,6,0,0,0
4757,cornbread,conbrad,crnbrad,crnbrad,crnbrad,7,1,1,1
4758,cornelia,cea,cea,cea,cea,3,0,0,0
4759,cornelia,cnea,cnea,cnea,cnea,4,0,0,0
4760,cornelia,cnela,cnela,cnela,cnela,5,0,0,0
4761,cornelia,conela,crnela,crnela,crnela,6,1,1,1
4762,cornelius,ceu,ceu,ceu,ceu,3,0,0,0
4763,cornelius,ceus,ceus,ceus,ceus,4,0,0,0
4764,cornelius,cneus,cneus,cneus,cneus,5,0,0,0
4765,cornelius,cnelus,cnelus,cnelus,cnelus,6,0,0,0
4766,cornelius,conelus,crnelus,crnelus,crnelus,7,1,1,1
4767,cornerback,ceb,ceb,ceb,ceb,3,0,0,0
4768,cornerback,ceba,ceba,ceba,ceba,4,0,0,0
4769,cornerback,cebak,cebak,cebak,cebak,5,0,0,0
4770,cornerback,ceback,ceback,cnebak,cnebak,6,0,2,2
4771,cornerback,cneback,cneback,cneback,cneback,7,0,0,0
4772,cornerback,coneback,crneback,crneback,crneback,8,1,1,1
4773,cornering,ceg,ceg,ceg,ceg,3,0,0,0
4774,cornering,cneg,cneg,cneg,cneg,4,0,0,0
4775,cornering,cneng,cneng,cneng,cneng,5,0,0,0
4776,cornering,coneng,crneng,crneng,crneng,6,1,1,1
4777,cornering,corneng,corneng,corneng,corneng,7,0,0,0
4778,cornfields,cfi,cfi,cfi,cfi,3,0,0,0
4779,cornfields,cfis,cfis,cfis,cfis,4,0,0,0
4780,cornfields,cfids,cfids,cfids,cfids,5,0,0,0
4781,cornfields,cnfids,cnfids,cnfids,cnfids,6,0,0,0
4782,cornfields,cnfilds,cnfilds,cnfilds,cnfilds,7,0,0,0
4783,cornfields,cnfields,cnfields,cnfields,cnfields,8,0,0,0
4784,cornstarch,cch,cch,cch,cch,3,0,0,0
4785,cornstarch,cnch,cnch,cnch,cnch,4,0,0,0
4786,cornstarch,cnrch,cnrch,cnrch,cnrch,5,0,0,0
4787,cornstarch,cnsrch,cnsrch,cnsrch,cnsrch,6,0,0,0
4788,cornstarch,cnstrch,cnstrch,cnstrch,cnstrch,7,0,0,0
4789,cornstarch,constrch,cnstarch,crnstrch,crnstrch,8,2,1,1
4790,cornucopia,cpi,cpi,cpi,cpi,3,0,0,0
4791,cornucopia,cpia,cpia,cpia,cpia,4,0,0,0
4792,cornucopia,ccpia,ccpia,ccpia,ccpia,5,0,0,0
4793,cornucopia,cncpia,cncpia,cncpia,cncpia,6,0,0,0
4794,cornucopia,cnucpia,cnucpia,cnucpia,cnucpia,7,0,0,0
4795,cornucopia,conucpia,crnucpia,crnucpia,crnucpia,8,1,1,1
4796,corralled,crd,crd,crd,crd,3,0,0,0
4797,corralled,crld,cred,crld,crld,4,1,0,0
4798,corralled,crled,crled,crled,crled,5,0,0,0
4799,corralled,corled,crrled,crrled,crrled,6,1,1,1
4800,corralled,corrled,corrled,corrled,corrled,7,0,0,0
4801,correction,ccn,ccn,ccn,ccn,3,0,0,0
4802,correction,crcn,crcn,crcn,crcn,4,0,0,0
4803,correction,crctn,crctn,crctn,crctn,5,0,0,0
4804,correction,corctn,crcton,crrctn,crrctn,6,2,1,1
4805,correction,corrctn,crrcton,corrctn,corrctn,7,2,0,0
4806,correction,corrcton,corrcton,corrcton,correctn,8,0,0,2
4807,correctional,ccl,ccl,ccl,ccl,3,0,0,0
4808,correctional,crcl,ccal,crcl,crcl,4,2,0,0
4809,correctional,crcal,crcal,crcal,crcal,5,0,0,0
4810,correctional,corcal,crctal,crctal,crctal,6,2,2,2
4811,correctional,corctal,crrctal,crrctal,crrctal,7,1,1,1
4812,correctional,corrctal,corrctal,crrctnal,corrctal,8,0,2,0
4813,correctional,corrctnal,corrctnal,corrctnal,corrctnal,9,0,0,0
4814,correctional,correctnal,correctnal,correctnal,correctnal,10,0,0,0
4815,corrects,ccs,ccs,ccs,ccs,3,0,0,0
4816,corrects,crcs,crcs,crcs,crcs,4,0,0,0
4817,corrects,crcts,crcts,crcts,crcts,5,0,0,0
4818,corrects,corcts,crrcts,crrcts,crrcts,6,1,1,1
4819,correlating,clg,clg,clg,clg,3,0,0,0
4820,correlating,clng,clng,crlg,crlg,4,0,2,2
4821,correlating,crlng,crlng,crlng,crlng,5,0,0,0
4822,correlating,corlng,crlang,crlang,crlang,6,2,2,2
4823,correlating,corlang,corlang,corlang,crrlang,7,0,0,1
4824,correlating,corrlang,corrlang,corrlang,corrlang,8,0,0,0
4825,correlating,corrlatng,corrlatng,corrlatng,corrlatng,9,0,0,0
4826,correlational,cll,cll,cll,cll,3,0,0,0
4827,correlational,crll,clal,crll,crll,4,2,0,0
4828,correlational,crlal,crlal,crlal,crlal,5,0,0,0
4829,correlational,corlal,crlaal,crlaal,crlaal,6,2,2,2
4830,correlational,corrlal,crrlaal,crrlaal,crrlaal,7,2,2,2
4831,correlational,corrlaal,corrlaal,crrlanal,corrlaal,8,0,2,0
4832,correlational,corrlanal,corrlanal,corrlanal,corrlanal,9,0,0,0
4833,correlational,corrlatnal,corrlatnal,corrlatnal,corrlatnal,10,0,0,0
4834,correlational,correlatnal,correlatnal,correlatnal,correlatnal,11,0,0,0
4835,corroborate,cbe,cbe,cbe,cbe,3,0,0,0
4836,corroborate,cboe,cboe,cboe,cboe,4,0,0,0
4837,corroborate,crboe,cbote,crboe,crboe,5,2,0,0
4838,corroborate,crbote,crbote,crbote,crbote,6,0,0,0
4839,corroborate,corbote,crborte,crborte,crborte,7,2,2,2
4840,corroborate,corrbote,corborte,corborte,crrborte,8,2,2,2
4841,corroborate,corrborte,corrborte,corrborte,corrborte,9,0,0,0
4842,cosmology,cgy,cgy,cgy,cgy,3,0,0,0
4843,cosmology,cmgy,cmgy,cmgy,cmgy,4,0,0,0
4844,cosmology,csmgy,csmgy,csmgy,csmgy,5,0,0,0
4845,cosmology,csmlgy,csmlgy,csmlgy,csmlgy,6,0,0,0
4846,cosmology,cosmlgy,csmolgy,csmolgy,csmolgy,7,2,2,2
4847,costlier,clr,clr,clr,clr,3,0,0,0
4848,costlier,cslr,cslr,cslr,cslr,4,0,0,0
4849,costlier,csler,csler,csler,cstlr,5,0,0,2
4850,costlier,cstler,cstler,cstler,cstler,6,0,0,0
4851,costumes,css,css,css,css,3,0,0,0
4852,costumes,csms,csms,csms,csms,4,0,0,0
4853,costumes,cstms,cstms,cstms,cstms,5,0,0,0
4854,costumes,costms,costms,costms,costms,6,0,0,0
4855,cottonwood,ctw,ctw,ctw,ctw,3,0,0,0
4856,cottonwood,ctwd,ctwd,ctwd,ctwd,4,0,0,0
4857,cottonwood,cttwd,cttwd,cttwd,cttwd,5,0,0,0
4858,cottonwood,cttwod,cttwod,cttwod,cttwod,6,0,0,0
4859,cottonwood,cttwood,cttwood,cttwood,cttwood,7,0,0,0
4860,cottonwood,cottwood,cottwood,cottwood,cttowood,8,0,0,2
4861,coughing,cug,cug,cug,cug,3,0,0,0
4862,coughing,cugh,cugh,cugh,cugh,4,0,0,0
4863,coughing,cughg,cughg,cughg,cughg,5,0,0,0
4864,coughing,cughng,cughng,cughng,cughng,6,0,0,0
4865,coughlin,cug,cug,cug,cug,3,0,0,0
4866,coughlin,cugh,cugh,cugh,cugh,4,0,0,0
4867,coughlin,cughl,cughl,cughl,cughl,5,0,0,0
4868,coughlin,cughln,cughln,cughln,cughln,6,0,0,0
4869,counterculture,cue,cue,cue,cue,3,0,0,0
4870,counterculture,cuce,cure,cuce,cuce,4,1,0,0
4871,counterculture,cucre,cucre,cucre,cucte,5,0,0,1
4872,counterculture,cuctre,cuctre,cuctre,cuclte,6,0,0,2
4873,counterculture,cucltre,cucltre,cucltre,cucltre,7,0,0,0
4874,counterculture,cuncltre,cuncltre,cuncltre,cuncltre,8,0,0,0
4875,counterculture,cuntcltre,cuntcltre,cuntcltre,cuntcltre,9,0,0,0
4876,counterculture,countcltre,cuntcultre,cuntcultre,cuntcultre,10,2,2,2
4877,counterculture,countcultre,countcultre,countcultre,countcultre,11,0,0,0
4878,counterculture,countculture,countculture,countculture,countculture,12,0,0,0
4879,counterfeiting,cuf,cuf,cuf,cuf,3,0,0,0
4880,counterfeiting,cufi,cufi,cufi,cufi,4,0,0,0
4881,counterfeiting,cufig,cufig,cufig,cufig,5,0,0,0
4882,counterfeiting,cufing,cufing,cufitg,cufitg,6,0,1,1
4883,counterfeiting,cunfing,cufitng,cunfitg,cunfitg,7,2,1,1
4884,counterfeiting,cunfitng,cunfitng,cunfeitg,cunfeitg,8,0,2,2
4885,counterfeiting,cunfeitng,cunfeitng,cunfeitng,cuntfeitg,9,0,0,2
4886,counterfeiting,cuntfeitng,cuntfeitng,cuntfeitng,cuntfeitng,10,0,0,0
4887,counterfeiting,countfeitng,countfeitng,countfeitng,countfeitng,11,0,0,0
4888,counterfeiting,countrfeitng,countrfeitng,countrfeitng,countrfeitng,12,0,0,0
4889,counterintuitive,cui,cui,cui,cui,3,0,0,0
4890,counterintuitive,cuiv,cuiv,cuiv,cuiv,4,0,0,0
4891,counterintuitive,cuive,cuive,cuive,cuive,5,0,0,0
4892,counterintuitive,cunive,cunive,cunive,cunive,6,0,0,0
4893,counterintuitive,cunitve,cunitve,cunitve,cunitve,7,0,0,0
4894,counterintuitive,cuntitve,cuntitve,cuntitve,cuntitve,8,0,0,0
4895,counterintuitive,cunttitve,cunttitve,cunttitve,cunttitve,9,0,0,0
4896,counterintuitive,counttitve,counttitve,counttitve,counttitve,10,0,0,0
4897,counterintuitive,countntitve,counttuitve,counttuitve,counttuitve,11,2,2,2
4898,counterintuitive,countntuitve,counttuitive,countntuitve,countntuitve,12,2,0,0
4899,counterintuitive,countntuitive,countntuitive,countntuitive,countrntuitve,13,0,0,2
4900,counterintuitive,countrntuitive,countrntuitive,countrntuitive,countrntuitive,14,0,0,0
4901,counties,cus,cus,cus,cus,3,0,0,0
4902,counties,cuns,cuns,cuns,cuns,4,0,0,0
4903,counties,cunes,cunes,cunts,cunts,5,0,1,1
4904,counties,cuntes,cuntes,cuntes,cuntes,6,0,0,0
4905,countryman,cum,cum,cum,cum,3,0,0,0
4906,countryman,cumn,cumn,cumn,cumn,4,0,0,0
4907,countryman,cuymn,cuymn,cuymn,cuymn,5,0,0,0
4908,countryman,cuyman,cuyman,cuyman,cunymn,6,0,0,2
4909,countryman,cunyman,cunyman,cunyman,cunyman,7,0,0,0
4910,countryman,cuntyman,cuntyman,cuntyman,cuntyman,8,0,0,0
4911,couplings,cup,cup,cup,cup,3,0,0,0
4912,couplings,cups,cups,cups,cups,4,0,0,0
4913,couplings,cupls,cupls,cupls,cupls,5,0,0,0
4914,couplings,cuplgs,cuplgs,cuplgs,cuplgs,6,0,0,0
4915,couplings,cuplngs,cuplngs,cuplngs,cuplngs,7,0,0,0
4916,courtier,cur,cur,cur,cur,3,0,0,0
4917,courtier,cutr,cutr,cutr,cutr,4,0,0,0
4918,courtier,cuter,cuter,cuter,cuter,5,0,0,0
4919,courtier,curter,curter,curter,curter,6,0,0,0
4920,courtiers,cus,cus,cus,cus,3,0,0,0
4921,courtiers,cuts,cuts,cuts,cuts,4,0,0,0
4922,courtiers,cutrs,cutrs,cutes,cutes,5,0,1,1
4923,courtiers,curtrs,cuters,curtes,curtes,6,2,1,1
4924,courtiers,curters,curters,curters,curters,7,0,0,0
4925,courtney,cun,cun,cun,cun,3,0,0,0
4926,courtney,cune,cune,cune,cune,4,0,0,0
4927,courtney,cuney,cuney,cuney,cuney,5,0,0,0
4928,courtney,cutney,cutney,cutney,cutney,6,0,0,0
4929,courtroom,cum,cum,cum,cum,3,0,0,0
4930,courtroom,cutm,cutm,cutm,cutm,4,0,0,0
4931,courtroom,cutom,cutom,cutom,cutom,5,0,0,0
4932,courtroom,curtom,curtom,curtom,curtom,6,0,0,0
4933,courtroom,curtrom,curtrom,curtrom,curtrom,7,0,0,0
4934,covariance,cve,cve,cve,cve,3,0,0,0
4935,covariance,cvce,cvce,cvce,cvce,4,0,0,0
4936,covariance,cvrce,cvrce,cvrce,cvrce,5,0,0,0
4937,covariance,cvrnce,cvrnce,cvrnce,cvrnce,6,0,0,0
4938,covariance,cvarnce,cvarnce,cvarnce,cvarnce,7,0,0,0
4939,covariance,covarnce,covarnce,covarnce,covarnce,8,0,0,0
4940,coverlet,cvt,cvt,cvt,cvt,3,0,0,0
4941,coverlet,cvlt,cvlt,cvlt,cvlt,4,0,0,0
4942,coverlet,covlt,cvlet,cvlet,covlt,5,2,2,0
4943,coverlet,covlet,covlet,covlet,covlet,6,0,0,0
4944,cowering,cwg,cwg,cwg,cwg,3,0,0,0
4945,cowering,cweg,cweg,cweg,cweg,4,0,0,0
4946,cowering,cweng,cweng,cweng,cweng,5,0,0,0
4947,cowering,coweng,coweng,coweng,coweng,6,0,0,0
4948,coworker,cke,cke,cke,cke,3,0,0,0
4949,coworker,cwke,cwke,cwke,cwke,4,0,0,0
4950,coworker,cwker,cwker,cwker,cwker,5,0,0,0
4951,coworker,cwoker,cwoker,cwoker,cwoker,6,0,0,0
4952,cradling,clg,clg,clg,clg,3,0,0,0
4953,cradling,crlg,crlg,crlg,crlg,4,0,0,0
4954,cradling,crdlg,crdlg,crdlg,crdlg,5,0,0,0
4955,cradling,crdlng,crdlng,crdlng,crdlng,6,0,0,0
4956,cramping,cig,cig,cig,cig,3,0,0,0
4957,cramping,cpig,cpig,cpig,cpig,4,0,0,0
4958,cramping,crpig,crpig,crpig,crpig,5,0,0,0
4959,cramping,crmpig,crmpig,crmpig,crmpig,6,0,0,0
4960,cranston,crn,crn,crn,crn,3,0,0,0
4961,cranston,crsn,crsn,crsn,crsn,4,0,0,0
4962,cranston,crstn,crstn,crstn,crstn,5,0,0,0
4963,cranston,crston,crston,crston,crston,6,0,0,0
4964,crawling,cwl,cwl,cwl,cwl,3,0,0,0
4965,crawling,cwlg,cwlg,cwlg,cwlg,4,0,0,0
4966,crawling,crwlg,crwlg,crwlg,crwlg,5,0,0,0
4967,crawling,crwlng,crwlng,crwlng,crwlng,6,0,0,0
4968,creaking,ckg,ckg,ckg,ckg,3,0,0,0
4969,creaking,crkg,crkg,crkg,crkg,4,0,0,0
4970,creaking,crkig,crkig,crkig,crkig,5,0,0,0
4971,creaking,crking,crking,crking,crking,6,0,0,0
4972,creationism,csm,csm,csm,csm,3,0,0,0
4973,creationism,crsm,crsm,crsm,crsm,4,0,0,0
4974,creationism,crasm,crasm,crasm,crasm,5,0,0,0
4975,creationism,cransm,cransm,cransm,cransm,6,0,0,0
4976,creationism,cranism,cranism,cranism,cranism,7,0,0,0
4977,creationism,cratnism,cratnism,cratnism,cratnism,8,0,0,0
4978,creationism,creatnism,creatnism,creatnism,creatnism,9,0,0,0
4979,creature,cre,cre,cre,cre,3,0,0,0
4980,creature,crre,crre,crre,crre,4,0,0,0
4981,creature,crare,crare,crare,crare,5,0,0,0
4982,creature,craure,craure,craure,craure,6,0,0,0
4983,credibility,cbi,cbi,cbi,cbi,3,0,0,0
4984,credibility,cbiy,cbiy,cbiy,cbiy,4,0,0,0
4985,credibility,crbiy,crbiy,crbiy,crbiy,5,0,0,0
4986,credibility,crbity,crbity,crbily,crbily,6,0,1,1
4987,credibility,crbilty,crbilty,crbilty,crbilty,7,0,0,0
4988,credibility,crdbilty,crdbilty,crdbilty,crdbilty,8,0,0,0
4989,credibility,crdibilty,crdibilty,crdibilty,crdibilty,9,0,0,0
4990,credible,cbl,cbl,cbl,cbl,3,0,0,0
4991,credible,cble,cble,cble,cble,4,0,0,0
4992,credible,crble,crble,crble,crble,5,0,0,0
4993,credible,crdble,crdble,crdble,crdble,6,0,0,0
4994,credibly,cbl,cbl,cbl,cbl,3,0,0,0
4995,credibly,cbly,cbly,cbly,cbly,4,0,0,0
4996,credibly,crbly,crbly,crbly,crbly,5,0,0,0
4997,credibly,crdbly,crdbly,crdbly,crdbly,6,0,0,0
4998,credited,crd,crd,crd,crd,3,0,0,0
4999,credited,crdd,crdd,crdd,crdd,4,0,0,0
5000,credited,crdtd,crdtd,crdtd,crdtd,5,0,0,0
5001,credited,crditd,crditd,crditd,crditd,6,0,0,0
5002,credulity,cry,cty,cry,cry,3,1,0,0
5003,credulity,crty,crty,crty,crty,4,0,0,0
5004,credulity,crdty,crdty,crdty,crdty,5,0,0,0
5005,credulity,crdlty,crdlty,crdlty,crdlty,6,0,0,0
5006,credulity,credlty,crdulty,crdulty,crdulty,7,2,2,2
5007,creeping,cei,cei,cei,cei,3,0,0,0
5008,creeping,ceig,ceig,ceig,ceig,4,0,0,0
5009,creeping,cepig,cepig,cepig,cepig,5,0,0,0
5010,creeping,crepig,crepig,crepig,crepig,6,0,0,0
5011,creighton,cih,cih,cih,cih,3,0,0,0
5012,creighton,ciht,ciht,ciht,ciht,4,0,0,0
5013,creighton,cihtn,cihtn,cihtn,cihtn,5,0,0,0
5014,creighton,crihtn,crihtn,crihtn,crihtn,6,0,0,0
5015,creighton,crightn,crightn,crightn,crightn,7,0,0,0
5016,cremation,crn,crn,crn,crn,3,0,0,0
5017,cremation,crmn,crmn,crmn,crmn,4,0,0,0
5018,cremation,crman,crman,crman,crman,5,0,0,0
5019,cremation,crmaon,crmaon,crmatn,crmatn,6,0,1,1
5020,cremation,crmaton,crmaton,crmaton,crematn,7,0,0,2
5021,crestfallen,cfn,cfn,cfn,cfn,3,0,0,0
5022,crestfallen,crfn,crfn,crfn,crfn,4,0,0,0
5023,crestfallen,crsfn,crsfn,crsfn,crsfn,5,0,0,0
5024,crestfallen,crsfln,crsfen,crsfln,crsfln,6,1,0,0
5025,crestfallen,crstfln,crsflen,crstfln,crstfln,7,2,0,0
5026,crestfallen,crstflen,crstflen,crstflen,crstflen,8,0,0,0
5027,crestfallen,crstfalen,crstfalen,crstfalen,crstfalen,9,0,0,0
5028,cresting,crg,crg,crg,crg,3,0,0,0
5029,cresting,crsg,crsg,crsg,crsg,4,0,0,0
